Insert(-212.56,Value0)
Insert(1374.32,Value76585)
Insert(1266.07,Value76586)
Insert(468.3,Value76587)
Insert(-544.08,Value76588)
Insert(-574.49,Value76589)
Insert(1352.07,Value76590)
Insert(-657.77,Value76591)
Insert(-1104.86,Value76592)
Insert(-1256.08,Value76593)
Insert(-262.25,Value76594)
Insert(1255.01,Value76595)
Insert(-191.16,Value76596)
Insert(-1233.3,Value76597)
Insert(468.83,Value76598)
Insert(-205.34,Value76599)
Insert(1263.12,Value76600)
Insert(-1017.78,Value76601)
Insert(-24.03,Value76602)
Insert(1389.68,Value76603)
Insert(103.47,Value76604)
Insert(1368.56,Value76605)
Insert(544.49,Value76606)
Insert(1259.79,Value76607)
Insert(-1028.59,Value76608)
Insert(-1410.71,Value76609)
Insert(-308.73,Value76610)
Insert(573.45,Value76611)
Insert(65.18,Value76612)
Insert(176.69,Value76613)
Insert(-1325.3,Value76614)
Insert(-608.13,Value76615)
Insert(125.61,Value76616)
Insert(471.45,Value76617)
Insert(-717.98,Value76618)
Insert(-287.92,Value76619)
Insert(1365.1,Value76620)
Insert(56.24,Value76621)
Insert(-403.79,Value76622)
Insert(-564.58,Value76623)
Insert(-481.83,Value76624)
Insert(1389.44,Value76625)
Insert(-1420.13,Value76626)
Insert(982.26,Value76627)
Insert(-1327.56,Value76628)
Insert(1304.92,Value76629)
Insert(196.56,Value76630)
Insert(1186.02,Value76631)
Insert(1280.8,Value76632)
Insert(236.24,Value76633)
Insert(288.98,Value76634)
Insert(403.45,Value76635)
Insert(-132.51,Value76636)
Insert(72.51,Value76637)
Insert(553.25,Value76638)
Insert(-1264.89,Value76639)
Insert(1470.95,Value76640)
Insert(-700.89,Value76641)
Insert(360.48,Value76642)
Insert(-907.17,Value76643)
Insert(-1248.93,Value76644)
Insert(-1472.42,Value76645)
Insert(32.95,Value76646)
Insert(-504.67,Value76647)
Insert(-146.27,Value76648)
Insert(677.89,Value76649)
Insert(-401.63,Value76650)
Insert(-1311.29,Value76651)
Insert(-663.76,Value76652)
Insert(-1112.99,Value76653)
Insert(829.59,Value76654)
Insert(1226.86,Value76655)
Insert(1398.61,Value76656)
Insert(-444.55,Value76657)
Insert(1452.98,Value76658)
Insert(494.68,Value76659)
Insert(-1293.09,Value76660)
Insert(-305.46,Value76661)
Insert(-679.29,Value76662)
Insert(-985.04,Value76663)
Insert(-775.34,Value76664)
Insert(213.49,Value76665)
Insert(807.22,Value76666)
Insert(640.33,Value76667)
Insert(-1207.52,Value76668)
Insert(-781.98,Value76669)
Insert(-785.3,Value76670)
Insert(-246.2,Value76671)
Insert(-1152.91,Value76672)
Insert(1208.18,Value76673)
Insert(1233.13,Value76674)
Insert(1266.69,Value76675)
Insert(908.78,Value76676)
Insert(-177.36,Value76677)
Insert(12.75,Value76678)
Insert(102.29,Value76679)
Insert(2.48,Value76680)
Insert(614.59,Value76681)
Insert(1036.76,Value76682)
Insert(-1140.84,Value76683)
Insert(-123.09,Value76684)
Insert(-511.09,Value76685)
Insert(-362.45,Value76686)
Insert(408.08,Value76687)
Insert(794.57,Value76688)
Insert(1357.77,Value76689)
Insert(-895.77,Value76690)
Insert(-1029.43,Value76691)
Insert(365.16,Value76692)
Insert(1294.29,Value76693)
Insert(-1386.77,Value76694)
Insert(-563.83,Value76695)
Insert(1276.49,Value76696)
Insert(-987.95,Value76697)
Insert(-259.12,Value76698)
Insert(-1429.97,Value76699)
Insert(965.77,Value76700)
Insert(1132.44,Value76701)
Insert(738.29,Value76702)
Insert(1218.62,Value76703)
Insert(788.54,Value76704)
Insert(-1287.25,Value76705)
Insert(-67.3,Value76706)
Insert(1139.55,Value76707)
Insert(-820.28,Value76708)
Insert(1075.96,Value76709)
Insert(868.29,Value76710)
Insert(-842.34,Value76711)
Insert(-1273.17,Value76712)
Insert(121.81,Value76713)
Insert(158.95,Value76714)
Insert(-518.09,Value76715)
Insert(-1051.86,Value76716)
Insert(-434.71,Value76717)
Insert(1452.04,Value76718)
Insert(-424.99,Value76719)
Insert(-281.28,Value76720)
Insert(-94.38,Value76721)
Insert(668.28,Value76722)
Insert(-969.68,Value76723)
Insert(-408.82,Value76724)
Insert(1127.41,Value76725)
Insert(-1056.33,Value76726)
Insert(614.9,Value76727)
Insert(-977.02,Value76728)
Insert(-1377.63,Value76729)
Insert(-542.65,Value76730)
Insert(-1106.52,Value76731)
Insert(-36.12,Value76732)
Insert(1196.73,Value76733)
Insert(-1352.37,Value76734)
Insert(-0.62,Value76735)
Insert(-1361.12,Value76736)
Insert(594.2,Value76737)
Insert(333.5,Value76738)
Insert(-606.27,Value76739)
Insert(-1333.04,Value76740)
Insert(-1214.37,Value76741)
Insert(1285.81,Value76742)
Insert(-489.44,Value76743)
Insert(-1172.23,Value76744)
Insert(310.03,Value76745)
Insert(-612.88,Value76746)
Insert(-363.18,Value76747)
Insert(-659.17,Value76748)
Insert(1415.32,Value76749)
Insert(310.92,Value76750)
Insert(-1380.9,Value76751)
Insert(1144.35,Value76752)
Insert(31.1,Value76753)
Insert(525.08,Value76754)
Insert(-1445.67,Value76755)
Insert(-607.48,Value76756)
Insert(-710.09,Value76757)
Insert(-1198.47,Value76758)
Insert(348.53,Value76759)
Insert(-882.4,Value76760)
Insert(708.81,Value76761)
Insert(439.32,Value76762)
Insert(285.06,Value76763)
Insert(1233.3,Value76764)
Insert(813.37,Value76765)
Insert(962.55,Value76766)
Insert(606.06,Value76767)
Insert(439.83,Value76768)
Insert(-1453.03,Value76769)
Insert(229.5,Value76770)
Insert(-1316.61,Value76771)
Insert(815.89,Value76772)
Insert(-1017.77,Value76773)
Insert(1207.78,Value76774)
Insert(629.68,Value76775)
Insert(-714.75,Value76776)
Insert(346.58,Value76777)
Insert(388.93,Value76778)
Insert(-356.65,Value76779)
Insert(887.81,Value76780)
Insert(192.61,Value76781)
Insert(596.48,Value76782)
Insert(1031.64,Value76783)
Insert(-441.16,Value76784)
Insert(-690.33,Value76785)
Insert(397.36,Value76786)
Insert(-95.18,Value76787)
Insert(849.3,Value76788)
Insert(293.81,Value76789)
Insert(-980.53,Value76790)
Insert(-292.4,Value76791)
Insert(-1003.68,Value76792)
Insert(1417.4,Value76793)
Insert(-1165.37,Value76794)
Insert(-322.56,Value76795)
Insert(-35.63,Value76796)
Insert(-93.5,Value76797)
Insert(-1423.44,Value76798)
Insert(-1171.08,Value76799)
Insert(330.2,Value76800)
Insert(274.69,Value76801)
Insert(189.21,Value76802)
Insert(627.83,Value76803)
Insert(554.52,Value76804)
Insert(-1260.87,Value76805)
Insert(346.44,Value76806)
Insert(1043.23,Value76807)
Insert(61.67,Value76808)
Insert(940.21,Value76809)
Insert(-1298.26,Value76810)
Insert(-879.31,Value76811)
Insert(311.26,Value76812)
Insert(-458.86,Value76813)
Insert(131.1,Value76814)
Insert(-695.98,Value76815)
Insert(236.28,Value76816)
Insert(-26.15,Value76817)
Insert(-575.38,Value76818)
Insert(-532.23,Value76819)
Insert(1065.84,Value76820)
Insert(689.57,Value76821)
Insert(137.07,Value76822)
Insert(-106.62,Value76823)
Insert(192.75,Value76824)
Insert(-434.34,Value76825)
Insert(-883.75,Value76826)
Insert(-1162.86,Value76827)
Insert(1456.14,Value76828)
Insert(-644.28,Value76829)
Insert(-1308.9,Value76830)
Insert(1455.41,Value76831)
Insert(-89.77,Value76832)
Insert(-961.97,Value76833)
Insert(-881.8,Value76834)
Insert(-1277.81,Value76835)
Insert(-29.43,Value76836)
Insert(-441.76,Value76837)
Insert(491.59,Value76838)
Insert(69.8,Value76839)
Insert(-821.96,Value76840)
Insert(-1480.36,Value76841)
Insert(1162.6,Value76842)
Insert(-1147.49,Value76843)
Insert(1002.7,Value76844)
Insert(680.25,Value76845)
Insert(1182.41,Value76846)
Insert(1495.67,Value76847)
Insert(-1180.17,Value76848)
Insert(964.06,Value76849)
Insert(-904.41,Value76850)
Insert(-566.63,Value76851)
Insert(-592.06,Value76852)
Insert(1251.29,Value76853)
Insert(1001.34,Value76854)
Insert(-539.91,Value76855)
Insert(-1298.6,Value76856)
Insert(1155.57,Value76857)
Insert(-1423.03,Value76858)
Insert(238.07,Value76859)
Insert(-1327.91,Value76860)
Insert(1465.37,Value76861)
Insert(1191.63,Value76862)
Insert(1104.88,Value76863)
Insert(-1445.3,Value76864)
Insert(129.75,Value76865)
Insert(868.04,Value76866)
Insert(96.46,Value76867)
Insert(403.35,Value76868)
Insert(383.42,Value76869)
Insert(109.5,Value76870)
Insert(29.16,Value76871)
Insert(-845.34,Value76872)
Insert(1498.78,Value76873)
Insert(-1037.49,Value76874)
Insert(1437.27,Value76875)
Insert(802.72,Value76876)
Insert(-525.77,Value76877)
Insert(184.36,Value76878)
Insert(650.28,Value76879)
Insert(-456.64,Value76880)
Insert(-151.42,Value76881)
Insert(-87.08,Value76882)
Insert(-660.36,Value76883)
Insert(-1324.68,Value76884)
Insert(1025.37,Value76885)
Insert(965.63,Value76886)
Insert(926.09,Value76887)
Insert(-1017.13,Value76888)
Insert(-1105.66,Value76889)
Insert(240.86,Value76890)
Insert(-752.76,Value76891)
Insert(290.1,Value76892)
Insert(960.98,Value76893)
Insert(1465.91,Value76894)
Insert(-1472.73,Value76895)
Insert(-1261.6,Value76896)
Insert(-819.72,Value76897)
Insert(827.77,Value76898)
Insert(707.08,Value76899)
Insert(-520.46,Value76900)
Insert(-385.04,Value76901)
Insert(590.15,Value76902)
Insert(-858.31,Value76903)
Insert(1356.0,Value76904)
Insert(-1397.44,Value76905)
Insert(1123.74,Value76906)
Insert(-609.36,Value76907)
Insert(-510.75,Value76908)
Insert(1223.64,Value76909)
Insert(-1192.13,Value76910)
Insert(-674.52,Value76911)
Insert(555.24,Value76912)
Insert(-168.88,Value76913)
Insert(231.08,Value76914)
Insert(1375.41,Value76915)
Insert(-1079.4,Value76916)
Insert(-29.79,Value76917)
Insert(1010.11,Value76918)
Insert(-1184.6,Value76919)
Insert(64.53,Value76920)
Insert(-706.03,Value76921)
Insert(-166.43,Value76922)
Insert(-1434.64,Value76923)
Insert(-920.02,Value76924)
Insert(134.57,Value76925)
Insert(-512.29,Value76926)
Insert(-724.92,Value76927)
Insert(-1345.84,Value76928)
Insert(-1130.26,Value76929)
Insert(-595.12,Value76930)
Insert(-1396.74,Value76931)
Insert(-1061.91,Value76932)
Insert(1329.89,Value76933)
Insert(1391.88,Value76934)
Insert(20.31,Value76935)
Insert(-487.96,Value76936)
Insert(85.58,Value76937)
Insert(-248.64,Value76938)
Insert(1388.18,Value76939)
Insert(-376.42,Value76940)
Insert(1124.61,Value76941)
Insert(709.71,Value76942)
Insert(966.66,Value76943)
Insert(-726.87,Value76944)
Insert(1466.33,Value76945)
Insert(475.1,Value76946)
Insert(558.37,Value76947)
Insert(-319.11,Value76948)
Insert(-626.1,Value76949)
Insert(-838.13,Value76950)
Insert(-278.44,Value76951)
Insert(-900.07,Value76952)
Insert(-177.08,Value76953)
Insert(1394.45,Value76954)
Insert(-1251.57,Value76955)
Insert(-507.59,Value76956)
Insert(-741.54,Value76957)
Insert(-1231.15,Value76958)
Insert(197.01,Value76959)
Insert(892.8,Value76960)
Insert(1226.9,Value76961)
Insert(-1417.97,Value76962)
Insert(144.19,Value76963)
Insert(-1243.94,Value76964)
Insert(-334.85,Value76965)
Insert(-379.14,Value76966)
Insert(-209.75,Value76967)
Insert(-559.82,Value76968)
Insert(-88.84,Value76969)
Insert(-435.45,Value76970)
Insert(182.52,Value76971)
Insert(-712.48,Value76972)
Insert(918.09,Value76973)
Insert(-324.55,Value76974)
Insert(-1403.02,Value76975)
Insert(435.87,Value76976)
Insert(-38.79,Value76977)
Insert(19.38,Value76978)
Insert(-463.96,Value76979)
Insert(-366.94,Value76980)
Insert(197.34,Value76981)
Insert(1092.02,Value76982)
Insert(-1447.91,Value76983)
Insert(-1273.88,Value76984)
Insert(-1317.15,Value76985)
Insert(-138.42,Value76986)
Insert(-106.34,Value76987)
Insert(32.02,Value76988)
Insert(1345.88,Value76989)
Insert(-364.03,Value76990)
Insert(-944.02,Value76991)
Insert(1286.08,Value76992)
Insert(-1411.97,Value76993)
Insert(-26.79,Value76994)
Insert(-526.07,Value76995)
Insert(997.26,Value76996)
Insert(-674.18,Value76997)
Insert(-500.2,Value76998)
Insert(1388.11,Value76999)
Insert(233.63,Value77000)
Insert(-435.68,Value77001)
Insert(-229.9,Value77002)
Insert(898.11,Value77003)
Insert(376.49,Value77004)
Insert(503.47,Value77005)
Insert(-1343.81,Value77006)
Insert(1025.18,Value77007)
Insert(-11.11,Value77008)
Insert(315.26,Value77009)
Insert(1157.11,Value77010)
Insert(-374.27,Value77011)
Insert(-1490.63,Value77012)
Insert(-8.44,Value77013)
Insert(-1099.18,Value77014)
Insert(16.83,Value77015)
Insert(260.32,Value77016)
Insert(-145.42,Value77017)
Insert(-989.67,Value77018)
Insert(1003.17,Value77019)
Insert(729.55,Value77020)
Insert(1032.65,Value77021)
Insert(385.39,Value77022)
Insert(725.31,Value77023)
Insert(1191.05,Value77024)
Insert(97.8,Value77025)
Insert(1330.04,Value77026)
Insert(-1117.54,Value77027)
Insert(950.82,Value77028)
Insert(-1222.98,Value77029)
Insert(436.47,Value77030)
Insert(1122.97,Value77031)
Insert(1440.82,Value77032)
Insert(34.66,Value77033)
Insert(-1240.49,Value77034)
Insert(454.76,Value77035)
Insert(1284.47,Value77036)
Insert(1454.24,Value77037)
Insert(-710.81,Value77038)
Insert(-1229.75,Value77039)
Insert(391.66,Value77040)
Insert(1101.69,Value77041)
Insert(657.13,Value77042)
Insert(-1429.42,Value77043)
Insert(-1338.3,Value77044)
Insert(-732.63,Value77045)
Insert(-942.88,Value77046)
Insert(1027.69,Value77047)
Insert(1483.98,Value77048)
Insert(-1346.95,Value77049)
Insert(725.05,Value77050)
Insert(-578.12,Value77051)
Insert(1099.0,Value77052)
Insert(594.4,Value77053)
Insert(53.98,Value77054)
Insert(-731.06,Value77055)
Insert(-1496.97,Value77056)
Insert(-694.69,Value77057)
Insert(993.59,Value77058)
Insert(1385.14,Value77059)
Insert(-1047.19,Value77060)
Insert(568.35,Value77061)
Insert(-50.78,Value77062)
Insert(-1374.34,Value77063)
Insert(-965.0,Value77064)
Insert(-561.15,Value77065)
Insert(168.98,Value77066)
Insert(-603.64,Value77067)
Insert(763.48,Value77068)
Insert(351.18,Value77069)
Insert(1373.21,Value77070)
Insert(1157.29,Value77071)
Insert(393.57,Value77072)
Insert(307.65,Value77073)
Insert(-566.1,Value77074)
Insert(-739.58,Value77075)
Insert(1320.89,Value77076)
Insert(-7.63,Value77077)
Insert(1090.93,Value77078)
Insert(566.84,Value77079)
Insert(396.79,Value77080)
Insert(-1086.8,Value77081)
Insert(1363.94,Value77082)
Insert(-81.05,Value77083)
Insert(-1027.87,Value77084)
Insert(598.76,Value77085)
Insert(-57.22,Value77086)
Insert(15.58,Value77087)
Insert(-432.87,Value77088)
Insert(-970.03,Value77089)
Insert(1120.28,Value77090)
Insert(337.4,Value77091)
Insert(-1058.98,Value77092)
Insert(856.45,Value77093)
Insert(-1027.12,Value77094)
Insert(-670.28,Value77095)
Insert(-1290.54,Value77096)
Insert(1206.01,Value77097)
Insert(-1117.17,Value77098)
Insert(480.9,Value77099)
Insert(-37.97,Value77100)
Insert(132.59,Value77101)
Insert(-711.83,Value77102)
Insert(186.32,Value77103)
Insert(-1103.89,Value77104)
Insert(204.57,Value77105)
Insert(383.35,Value77106)
Insert(-335.01,Value77107)
Insert(257.65,Value77108)
Insert(-1485.25,Value77109)
Insert(140.25,Value77110)
Insert(289.72,Value77111)
Insert(-1496.68,Value77112)
Insert(675.26,Value77113)
Insert(582.54,Value77114)
Insert(-437.43,Value77115)
Insert(673.68,Value77116)
Insert(-833.16,Value77117)
Insert(-350.72,Value77118)
Insert(-325.65,Value77119)
Insert(-151.88,Value77120)
Insert(582.67,Value77121)
Insert(-1205.3,Value77122)
Insert(-579.8,Value77123)
Insert(-1465.82,Value77124)
Insert(539.08,Value77125)
Insert(664.25,Value77126)
Insert(783.63,Value77127)
Insert(-468.92,Value77128)
Insert(1103.79,Value77129)
Insert(598.79,Value77130)
Insert(-852.45,Value77131)
Insert(-949.73,Value77132)
Insert(-1359.28,Value77133)
Insert(-827.42,Value77134)
Insert(-1424.49,Value77135)
Insert(-1114.76,Value77136)
Insert(-65.03,Value77137)
Insert(1474.84,Value77138)
Insert(-579.18,Value77139)
Insert(-829.34,Value77140)
Insert(928.71,Value77141)
Insert(-870.73,Value77142)
Insert(4.02,Value77143)
Insert(-972.53,Value77144)
Insert(-1098.09,Value77145)
Insert(969.62,Value77146)
Insert(-605.32,Value77147)
Insert(-86.27,Value77148)
Insert(-682.71,Value77149)
Insert(-74.19,Value77150)
Insert(-805.96,Value77151)
Insert(1289.96,Value77152)
Insert(1.79,Value77153)
Insert(-871.91,Value77154)
Insert(-869.83,Value77155)
Insert(-1287.05,Value77156)
Insert(-247.15,Value77157)
Insert(-258.73,Value77158)
Insert(903.26,Value77159)
Insert(-1472.68,Value77160)
Insert(-1121.28,Value77161)
Insert(450.42,Value77162)
Insert(-790.22,Value77163)
Insert(-1169.81,Value77164)
Insert(957.4,Value77165)
Insert(220.9,Value77166)
Insert(-1292.34,Value77167)
Insert(-1343.67,Value77168)
Insert(922.18,Value77169)
Insert(394.03,Value77170)
Insert(-829.34,Value77171)
Insert(-445.13,Value77172)
Insert(1122.64,Value77173)
Insert(-1424.05,Value77174)
Insert(604.59,Value77175)
Insert(-87.15,Value77176)
Insert(-1457.2,Value77177)
Insert(137.2,Value77178)
Insert(1453.43,Value77179)
Insert(-462.21,Value77180)
Insert(1290.93,Value77181)
Insert(1087.23,Value77182)
Insert(-1056.14,Value77183)
Insert(916.87,Value77184)
Insert(33.1,Value77185)
Insert(810.95,Value77186)
Insert(1169.05,Value77187)
Insert(45.67,Value77188)
Insert(1135.5,Value77189)
Insert(-367.97,Value77190)
Insert(-11.38,Value77191)
Insert(-861.85,Value77192)
Insert(-175.86,Value77193)
Insert(-718.23,Value77194)
Insert(-1393.19,Value77195)
Insert(344.53,Value77196)
Insert(-55.8,Value77197)
Insert(1157.4,Value77198)
Insert(-923.82,Value77199)
Insert(-1105.92,Value77200)
Insert(829.22,Value77201)
Insert(1390.02,Value77202)
Insert(83.36,Value77203)
Insert(-663.63,Value77204)
Insert(-1403.02,Value77205)
Insert(944.79,Value77206)
Insert(774.61,Value77207)
Insert(1087.69,Value77208)
Insert(-88.07,Value77209)
Insert(-325.07,Value77210)
Insert(711.81,Value77211)
Insert(-1016.76,Value77212)
Insert(-682.11,Value77213)
Insert(356.81,Value77214)
Insert(-884.19,Value77215)
Insert(-211.81,Value77216)
Insert(-1249.88,Value77217)
Insert(-198.54,Value77218)
Insert(120.28,Value77219)
Insert(-1210.12,Value77220)
Insert(-398.08,Value77221)
Insert(37.29,Value77222)
Insert(-1340.98,Value77223)
Insert(855.26,Value77224)
Insert(715.88,Value77225)
Insert(-1208.51,Value77226)
Insert(526.62,Value77227)
Insert(-624.77,Value77228)
Insert(1471.55,Value77229)
Insert(578.93,Value77230)
Insert(530.56,Value77231)
Insert(-422.21,Value77232)
Insert(-297.58,Value77233)
Insert(128.56,Value77234)
Insert(746.09,Value77235)
Insert(-1459.23,Value77236)
Insert(434.86,Value77237)
Insert(658.67,Value77238)
Insert(816.21,Value77239)
Insert(1066.31,Value77240)
Insert(-165.53,Value77241)
Insert(-1394.44,Value77242)
Insert(-217.09,Value77243)
Insert(-1263.12,Value77244)
Insert(442.01,Value77245)
Insert(-633.78,Value77246)
Insert(797.65,Value77247)
Insert(-895.45,Value77248)
Insert(51.9,Value77249)
Insert(-308.26,Value77250)
Insert(682.5,Value77251)
Insert(866.19,Value77252)
Insert(-968.12,Value77253)
Insert(1232.15,Value77254)
Insert(-1190.24,Value77255)
Insert(490.49,Value77256)
Insert(1319.33,Value77257)
Insert(358.03,Value77258)
Insert(873.46,Value77259)
Insert(277.71,Value77260)
Insert(-1087.48,Value77261)
Insert(-1452.82,Value77262)
Insert(-1212.59,Value77263)
Insert(-1301.56,Value77264)
Insert(968.24,Value77265)
Insert(1411.15,Value77266)
Insert(-722.91,Value77267)
Insert(-841.75,Value77268)
Insert(-144.67,Value77269)
Insert(-847.42,Value77270)
Insert(-893.09,Value77271)
Insert(1494.9,Value77272)
Insert(-347.19,Value77273)
Insert(985.22,Value77274)
Insert(1327.93,Value77275)
Insert(-955.78,Value77276)
Insert(-374.35,Value77277)
Insert(1295.74,Value77278)
Insert(243.57,Value77279)
Insert(975.16,Value77280)
Insert(1279.85,Value77281)
Insert(-1343.85,Value77282)
Insert(-544.76,Value77283)
Insert(1478.83,Value77284)
Insert(-87.92,Value77285)
Insert(1355.05,Value77286)
Insert(-12.6,Value77287)
Insert(510.29,Value77288)
Insert(-1213.74,Value77289)
Insert(712.16,Value77290)
Insert(69.89,Value77291)
Insert(-506.69,Value77292)
Insert(134.33,Value77293)
Insert(641.57,Value77294)
Insert(640.65,Value77295)
Insert(377.85,Value77296)
Insert(-1412.71,Value77297)
Insert(-1405.64,Value77298)
Insert(1329.5,Value77299)
Insert(316.15,Value77300)
Insert(-808.96,Value77301)
Insert(-1092.4,Value77302)
Insert(-436.39,Value77303)
Insert(479.71,Value77304)
Insert(-884.69,Value77305)
Insert(-85.98,Value77306)
Insert(-1169.26,Value77307)
Insert(-897.41,Value77308)
Insert(1327.12,Value77309)
Insert(-1289.14,Value77310)
Insert(1379.33,Value77311)
Insert(-1443.83,Value77312)
Insert(902.74,Value77313)
Insert(-1204.31,Value77314)
Insert(-1035.94,Value77315)
Insert(-714.07,Value77316)
Insert(-192.55,Value77317)
Insert(-1189.28,Value77318)
Insert(-1266.33,Value77319)
Insert(-554.36,Value77320)
Insert(1331.12,Value77321)
Insert(-12.1,Value77322)
Insert(1043.17,Value77323)
Insert(219.2,Value77324)
Insert(822.9,Value77325)
Insert(-958.16,Value77326)
Insert(1313.45,Value77327)
Insert(-1342.5,Value77328)
Insert(-426.14,Value77329)
