Insert(-41.41,Value0)
Insert(304.13,Value8384)
Insert(-678.41,Value8385)
Insert(91.64,Value8386)
Insert(371.14,Value8387)
Insert(-436.42,Value8388)
Insert(-1459.18,Value8389)
Insert(-672.78,Value8390)
Insert(1492.43,Value8391)
Insert(1328.31,Value8392)
Insert(432.71,Value8393)
Insert(829.25,Value8394)
Insert(-1085.77,Value8395)
Insert(-1346.0,Value8396)
Insert(-1354.55,Value8397)
Insert(421.06,Value8398)
Insert(1250.66,Value8399)
Insert(1224.18,Value8400)
Insert(-1140.07,Value8401)
Insert(-853.16,Value8402)
Insert(-1194.12,Value8403)
Insert(732.66,Value8404)
Insert(-1340.4,Value8405)
Insert(531.86,Value8406)
Insert(708.82,Value8407)
Insert(202.03,Value8408)
Insert(-1130.95,Value8409)
Insert(91.2,Value8410)
Insert(-1003.88,Value8411)
Insert(-579.81,Value8412)
Insert(1359.61,Value8413)
Insert(1155.89,Value8414)
Insert(-899.31,Value8415)
Insert(1041.63,Value8416)
Insert(-1140.72,Value8417)
Insert(1007.11,Value8418)
Insert(-595.07,Value8419)
Insert(432.42,Value8420)
Insert(-672.5,Value8421)
Insert(-1230.16,Value8422)
Insert(1243.57,Value8423)
Insert(885.46,Value8424)
Insert(-895.39,Value8425)
Insert(1051.9,Value8426)
Insert(168.52,Value8427)
Insert(849.59,Value8428)
Insert(-1429.88,Value8429)
Insert(-687.9,Value8430)
Insert(575.82,Value8431)
Insert(1069.47,Value8432)
Insert(-278.25,Value8433)
Insert(-1093.89,Value8434)
Insert(1261.52,Value8435)
Insert(1343.87,Value8436)
Insert(-152.28,Value8437)
Insert(-1129.54,Value8438)
Insert(238.94,Value8439)
Insert(-1196.24,Value8440)
Insert(142.09,Value8441)
Insert(191.12,Value8442)
Insert(1469.26,Value8443)
Insert(-1431.06,Value8444)
Insert(-1228.1,Value8445)
Insert(1124.18,Value8446)
Insert(-1247.88,Value8447)
Insert(-458.31,Value8448)
Insert(472.61,Value8449)
Insert(105.63,Value8450)
Insert(739.6,Value8451)
Insert(-692.49,Value8452)
Insert(-470.4,Value8453)
Insert(140.38,Value8454)
Insert(767.78,Value8455)
Insert(1144.77,Value8456)
Insert(-233.53,Value8457)
Insert(-563.25,Value8458)
Insert(-151.71,Value8459)
Insert(1468.57,Value8460)
Insert(1150.73,Value8461)
Insert(-620.97,Value8462)
Insert(-11.24,Value8463)
Insert(-563.68,Value8464)
Insert(1283.5,Value8465)
Insert(675.99,Value8466)
Insert(261.14,Value8467)
Insert(-873.35,Value8468)
Insert(1475.32,Value8469)
Insert(509.27,Value8470)
Insert(1108.36,Value8471)
Insert(157.2,Value8472)
Insert(-1424.53,Value8473)
Insert(-1085.4,Value8474)
Insert(-805.04,Value8475)
Insert(1318.06,Value8476)
Insert(-383.04,Value8477)
Insert(-1435.21,Value8478)
Insert(-1222.52,Value8479)
Insert(-747.93,Value8480)
Insert(-1026.05,Value8481)
Insert(755.81,Value8482)
Insert(-542.31,Value8483)
Insert(349.93,Value8484)
Insert(1142.26,Value8485)
Insert(146.79,Value8486)
Insert(-578.05,Value8487)
Insert(450.57,Value8488)
Insert(-334.41,Value8489)
Insert(-1133.41,Value8490)
Insert(-1464.23,Value8491)
Insert(4.22,Value8492)
Insert(-640.78,Value8493)
Insert(-1431.1,Value8494)
Insert(-1137.94,Value8495)
Insert(-1124.39,Value8496)
Insert(623.23,Value8497)
Insert(-919.8,Value8498)
Insert(839.71,Value8499)
Insert(-427.42,Value8500)
Insert(-974.28,Value8501)
Insert(-1193.61,Value8502)
Insert(-930.14,Value8503)
Insert(360.47,Value8504)
Insert(1213.78,Value8505)
Insert(-221.05,Value8506)
Insert(-726.73,Value8507)
Insert(997.64,Value8508)
Insert(754.71,Value8509)
Insert(315.79,Value8510)
Insert(1484.98,Value8511)
Insert(-887.96,Value8512)
Insert(-499.1,Value8513)
Insert(231.58,Value8514)
Insert(-318.04,Value8515)
Insert(-93.15,Value8516)
Insert(-1194.94,Value8517)
Insert(-1436.19,Value8518)
Insert(226.84,Value8519)
Insert(847.04,Value8520)
Insert(-814.04,Value8521)
Insert(-1474.18,Value8522)
Insert(-137.35,Value8523)
Insert(-1080.22,Value8524)
Insert(-929.96,Value8525)
Insert(956.78,Value8526)
Insert(-743.29,Value8527)
Insert(1160.31,Value8528)
Insert(-0.92,Value8529)
Insert(592.13,Value8530)
Insert(96.09,Value8531)
Insert(-1252.56,Value8532)
Insert(-158.81,Value8533)
Insert(1334.26,Value8534)
Insert(-68.48,Value8535)
Insert(-221.57,Value8536)
Insert(935.46,Value8537)
Insert(490.38,Value8538)
Insert(-263.84,Value8539)
Insert(153.66,Value8540)
Insert(-1401.48,Value8541)
Insert(433.9,Value8542)
Insert(-1329.08,Value8543)
Insert(700.2,Value8544)
Insert(1481.03,Value8545)
Insert(1302.49,Value8546)
Insert(-302.97,Value8547)
Insert(-257.56,Value8548)
Insert(-174.73,Value8549)
Insert(76.29,Value8550)
Insert(-1439.98,Value8551)
Insert(-1417.06,Value8552)
Insert(-757.1,Value8553)
Insert(530.37,Value8554)
Insert(935.11,Value8555)
Insert(341.4,Value8556)
Insert(677.18,Value8557)
Insert(650.05,Value8558)
Insert(500.52,Value8559)
Insert(979.67,Value8560)
Insert(1130.94,Value8561)
Insert(-505.24,Value8562)
Insert(-1151.21,Value8563)
Insert(-1358.64,Value8564)
Insert(378.4,Value8565)
Insert(184.65,Value8566)
Insert(1144.87,Value8567)
Insert(545.5,Value8568)
Insert(824.23,Value8569)
Insert(4.53,Value8570)
Insert(-1197.16,Value8571)
Insert(-188.31,Value8572)
Insert(1094.01,Value8573)
Insert(-412.29,Value8574)
Insert(-1073.56,Value8575)
Insert(-136.4,Value8576)
Insert(754.35,Value8577)
Insert(1146.94,Value8578)
Insert(-194.66,Value8579)
Insert(178.42,Value8580)
Insert(-461.67,Value8581)
Insert(-592.15,Value8582)
Insert(-904.25,Value8583)
Insert(-288.03,Value8584)
Insert(-609.28,Value8585)
Insert(-1247.08,Value8586)
Insert(-53.17,Value8587)
Insert(1377.49,Value8588)
Insert(924.2,Value8589)
Insert(-507.26,Value8590)
Insert(-1134.75,Value8591)
Insert(1166.64,Value8592)
Insert(898.47,Value8593)
Insert(-120.76,Value8594)
Insert(-1105.31,Value8595)
Insert(-1416.62,Value8596)
Insert(-492.95,Value8597)
Insert(-345.72,Value8598)
Insert(269.79,Value8599)
Insert(-32.64,Value8600)
Insert(-1041.08,Value8601)
Insert(1459.58,Value8602)
Insert(-1318.2,Value8603)
Insert(-1190.02,Value8604)
Insert(1262.0,Value8605)
Insert(31.5,Value8606)
Insert(675.01,Value8607)
Insert(1354.2,Value8608)
Insert(-1292.52,Value8609)
Insert(248.8,Value8610)
Insert(962.51,Value8611)
Insert(-26.72,Value8612)
Insert(-677.29,Value8613)
Insert(418.79,Value8614)
Insert(-1235.51,Value8615)
Insert(607.2,Value8616)
Insert(-230.79,Value8617)
Insert(-1059.76,Value8618)
Insert(-116.43,Value8619)
Insert(-905.51,Value8620)
Insert(1361.04,Value8621)
Insert(-21.08,Value8622)
Insert(-1114.2,Value8623)
Insert(-723.54,Value8624)
Insert(-616.57,Value8625)
Insert(-841.88,Value8626)
Insert(290.28,Value8627)
Insert(561.41,Value8628)
Insert(975.59,Value8629)
Insert(58.11,Value8630)
Insert(-346.84,Value8631)
Insert(634.73,Value8632)
Insert(1137.87,Value8633)
Insert(936.95,Value8634)
Insert(794.89,Value8635)
Insert(1452.55,Value8636)
Insert(-704.05,Value8637)
Insert(1340.32,Value8638)
Insert(262.03,Value8639)
Insert(-605.09,Value8640)
Insert(184.09,Value8641)
Insert(-1376.37,Value8642)
Insert(1280.7,Value8643)
Insert(1363.0,Value8644)
Insert(-1491.53,Value8645)
Insert(209.1,Value8646)
Insert(-673.45,Value8647)
Insert(708.3,Value8648)
Insert(-85.59,Value8649)
Insert(-88.52,Value8650)
Insert(1076.01,Value8651)
Insert(-54.43,Value8652)
Insert(18.51,Value8653)
Insert(897.26,Value8654)
Insert(-870.44,Value8655)
Insert(1106.06,Value8656)
Insert(-396.64,Value8657)
Insert(331.63,Value8658)
Insert(-146.23,Value8659)
Insert(1177.93,Value8660)
Insert(-17.36,Value8661)
Insert(-1493.43,Value8662)
Insert(-453.07,Value8663)
Insert(1.97,Value8664)
Insert(430.71,Value8665)
Insert(-431.49,Value8666)
Insert(470.39,Value8667)
Insert(616.61,Value8668)
Insert(630.01,Value8669)
Insert(1117.77,Value8670)
Insert(-407.66,Value8671)
Insert(-390.79,Value8672)
Insert(-1114.62,Value8673)
Insert(-989.81,Value8674)
Insert(-140.93,Value8675)
Insert(-699.94,Value8676)
Insert(-993.9,Value8677)
Insert(1314.43,Value8678)
Insert(-972.53,Value8679)
Insert(-202.72,Value8680)
Insert(727.43,Value8681)
Insert(1374.61,Value8682)
Insert(556.0,Value8683)
Insert(3.93,Value8684)
Insert(788.46,Value8685)
Insert(-1422.15,Value8686)
Insert(-734.0,Value8687)
Insert(535.64,Value8688)
Insert(765.13,Value8689)
Insert(115.65,Value8690)
Insert(-1486.2,Value8691)
Insert(1364.05,Value8692)
Insert(-1375.4,Value8693)
Insert(-560.09,Value8694)
Insert(1212.31,Value8695)
Insert(-1012.4,Value8696)
Insert(721.33,Value8697)
Insert(-673.53,Value8698)
Insert(-755.42,Value8699)
Insert(-83.27,Value8700)
Insert(-1316.78,Value8701)
Insert(-630.61,Value8702)
Insert(-1421.06,Value8703)
Insert(-1110.86,Value8704)
Insert(156.08,Value8705)
Insert(831.48,Value8706)
Insert(945.08,Value8707)
Insert(647.52,Value8708)
Insert(715.9,Value8709)
Insert(615.67,Value8710)
Insert(-278.22,Value8711)
Insert(-1276.26,Value8712)
Insert(1391.09,Value8713)
Insert(801.49,Value8714)
Insert(997.86,Value8715)
Insert(-1145.79,Value8716)
Insert(-1069.52,Value8717)
Insert(1171.09,Value8718)
Insert(472.01,Value8719)
Insert(1105.35,Value8720)
Insert(-1321.66,Value8721)
Insert(-272.12,Value8722)
Insert(-698.49,Value8723)
Insert(1212.15,Value8724)
Insert(-993.44,Value8725)
Insert(-45.95,Value8726)
Insert(1488.13,Value8727)
Insert(-1366.79,Value8728)
Insert(383.2,Value8729)
Insert(582.18,Value8730)
Insert(-121.44,Value8731)
Insert(1150.73,Value8732)
Insert(-659.49,Value8733)
Insert(216.4,Value8734)
Insert(-67.84,Value8735)
Insert(-926.39,Value8736)
Insert(-574.24,Value8737)
Insert(823.28,Value8738)
Insert(-363.92,Value8739)
Insert(1222.12,Value8740)
Insert(-429.83,Value8741)
Insert(-540.14,Value8742)
Insert(-380.73,Value8743)
Insert(1050.85,Value8744)
Insert(-898.68,Value8745)
Insert(315.61,Value8746)
Insert(1286.93,Value8747)
Insert(962.55,Value8748)
Insert(870.66,Value8749)
Insert(-205.42,Value8750)
Insert(-1013.11,Value8751)
Insert(-1308.64,Value8752)
Insert(-1415.44,Value8753)
Insert(-254.42,Value8754)
Insert(869.68,Value8755)
Insert(-259.45,Value8756)
Insert(39.84,Value8757)
Insert(1315.06,Value8758)
Insert(-182.42,Value8759)
Insert(-359.1,Value8760)
Insert(1028.07,Value8761)
Insert(238.95,Value8762)
Insert(149.42,Value8763)
Insert(-1364.45,Value8764)
Insert(-1300.09,Value8765)
Insert(823.59,Value8766)
Insert(-1035.63,Value8767)
Insert(-906.79,Value8768)
Insert(-1083.2,Value8769)
Insert(-485.93,Value8770)
Insert(-1270.77,Value8771)
Insert(-981.36,Value8772)
Insert(-80.15,Value8773)
Insert(-1131.08,Value8774)
Insert(320.68,Value8775)
Insert(-1012.68,Value8776)
Insert(-1490.29,Value8777)
Insert(366.67,Value8778)
Insert(812.15,Value8779)
Insert(-511.29,Value8780)
Insert(-1112.03,Value8781)
Insert(523.75,Value8782)
Insert(104.26,Value8783)
Insert(-211.45,Value8784)
Insert(-746.16,Value8785)
Insert(-554.62,Value8786)
Insert(-509.79,Value8787)
Insert(-301.93,Value8788)
Insert(1444.78,Value8789)
Insert(-253.31,Value8790)
Insert(812.54,Value8791)
Insert(-548.52,Value8792)
Insert(815.27,Value8793)
Insert(-1360.49,Value8794)
Insert(-1026.91,Value8795)
Insert(943.8,Value8796)
Insert(165.37,Value8797)
Insert(-1342.0,Value8798)
Insert(1315.52,Value8799)
Insert(-743.81,Value8800)
Insert(103.33,Value8801)
Insert(-227.66,Value8802)
Insert(-205.76,Value8803)
Insert(-1466.04,Value8804)
Insert(-375.48,Value8805)
Insert(1279.03,Value8806)
Insert(1422.45,Value8807)
Insert(-691.45,Value8808)
Insert(-12.0,Value8809)
Insert(-729.36,Value8810)
Insert(-85.41,Value8811)
Insert(-554.52,Value8812)
Insert(-424.68,Value8813)
Insert(1004.91,Value8814)
Insert(1055.53,Value8815)
Insert(-583.37,Value8816)
Insert(969.77,Value8817)
Insert(-709.72,Value8818)
Insert(692.45,Value8819)
Insert(336.3,Value8820)
Insert(260.09,Value8821)
Insert(12.44,Value8822)
Insert(-519.29,Value8823)
Insert(402.64,Value8824)
Insert(812.09,Value8825)
Insert(-202.04,Value8826)
Insert(-723.01,Value8827)
Insert(-784.11,Value8828)
Insert(-642.02,Value8829)
Insert(-263.88,Value8830)
Insert(-822.65,Value8831)
Insert(-329.42,Value8832)
Insert(-247.21,Value8833)
Insert(700.61,Value8834)
Insert(155.5,Value8835)
Insert(-602.72,Value8836)
Insert(-270.98,Value8837)
Insert(-1095.26,Value8838)
Insert(-1427.25,Value8839)
Insert(-66.65,Value8840)
Insert(282.61,Value8841)
Insert(-621.15,Value8842)
Insert(-850.3,Value8843)
Insert(688.39,Value8844)
Insert(513.74,Value8845)
Insert(13.41,Value8846)
Insert(-1332.86,Value8847)
Insert(-1475.52,Value8848)
Insert(944.17,Value8849)
Insert(-847.82,Value8850)
Insert(-370.02,Value8851)
Insert(-573.4,Value8852)
Insert(792.71,Value8853)
Insert(1095.15,Value8854)
Insert(529.06,Value8855)
Insert(-39.75,Value8856)
Insert(812.47,Value8857)
Insert(298.73,Value8858)
Insert(594.73,Value8859)
Insert(1419.05,Value8860)
Insert(-730.21,Value8861)
Insert(-210.7,Value8862)
Insert(-833.73,Value8863)
Insert(-884.57,Value8864)
Insert(-595.8,Value8865)
Insert(1366.36,Value8866)
Insert(72.38,Value8867)
Insert(777.4,Value8868)
Insert(1459.09,Value8869)
Insert(896.25,Value8870)
Insert(-312.84,Value8871)
Insert(-137.27,Value8872)
Insert(-700.46,Value8873)
Insert(-795.97,Value8874)
Insert(1306.05,Value8875)
Insert(-379.23,Value8876)
Insert(-1224.62,Value8877)
Insert(-1084.64,Value8878)
Insert(65.33,Value8879)
Insert(-916.31,Value8880)
Insert(734.01,Value8881)
Insert(-219.64,Value8882)
Insert(491.4,Value8883)
Insert(-47.44,Value8884)
Insert(-714.15,Value8885)
Insert(-583.82,Value8886)
Insert(-917.28,Value8887)
Insert(-1366.07,Value8888)
Insert(191.11,Value8889)
Insert(192.51,Value8890)
Insert(212.25,Value8891)
Insert(-853.57,Value8892)
Insert(1396.7,Value8893)
Insert(889.5,Value8894)
Insert(-94.56,Value8895)
Insert(-39.87,Value8896)
Insert(-1416.51,Value8897)
Insert(511.76,Value8898)
Insert(-88.63,Value8899)
Insert(-988.05,Value8900)
Insert(647.11,Value8901)
Insert(-1498.22,Value8902)
Insert(-1174.5,Value8903)
Insert(-66.45,Value8904)
Insert(116.03,Value8905)
Insert(1334.88,Value8906)
Insert(384.59,Value8907)
Insert(-1230.51,Value8908)
Insert(230.7,Value8909)
Insert(-9.74,Value8910)
Insert(-1083.67,Value8911)
Insert(916.86,Value8912)
Insert(13.56,Value8913)
Insert(-1083.54,Value8914)
Insert(1217.53,Value8915)
Insert(-614.0,Value8916)
Insert(1306.54,Value8917)
Insert(-805.84,Value8918)
Insert(618.69,Value8919)
Insert(283.35,Value8920)
Insert(-58.67,Value8921)
Insert(-1059.64,Value8922)
Insert(-858.46,Value8923)
Insert(-293.05,Value8924)
Insert(-629.55,Value8925)
Insert(397.3,Value8926)
Insert(936.36,Value8927)
Insert(-779.04,Value8928)
Insert(-198.53,Value8929)
Insert(-1255.04,Value8930)
Insert(-235.89,Value8931)
Insert(1116.17,Value8932)
Insert(1057.72,Value8933)
Insert(1002.67,Value8934)
Insert(-417.39,Value8935)
Insert(-688.49,Value8936)
Insert(-1098.22,Value8937)
Insert(-1310.67,Value8938)
Insert(74.37,Value8939)
Insert(1281.87,Value8940)
Insert(261.12,Value8941)
Insert(-146.19,Value8942)
Insert(-1245.21,Value8943)
Insert(1453.28,Value8944)
Insert(-1470.64,Value8945)
Insert(525.52,Value8946)
Insert(1244.67,Value8947)
Insert(994.24,Value8948)
Insert(714.98,Value8949)
Insert(397.85,Value8950)
Insert(394.77,Value8951)
Insert(-1449.61,Value8952)
Insert(-441.18,Value8953)
Insert(-970.23,Value8954)
Insert(-592.15,Value8955)
Insert(-28.35,Value8956)
Insert(888.78,Value8957)
Insert(944.18,Value8958)
Insert(-303.85,Value8959)
Insert(-1477.26,Value8960)
Insert(222.03,Value8961)
Insert(-1375.39,Value8962)
Insert(637.55,Value8963)
Insert(344.93,Value8964)
Insert(-150.41,Value8965)
Insert(-948.48,Value8966)
Insert(585.98,Value8967)
Insert(-1162.4,Value8968)
Insert(320.62,Value8969)
Insert(-122.72,Value8970)
Insert(-402.21,Value8971)
Insert(369.96,Value8972)
Insert(445.34,Value8973)
Insert(-1468.01,Value8974)
Insert(-1221.39,Value8975)
Insert(1467.68,Value8976)
Insert(-1348.69,Value8977)
Insert(1379.59,Value8978)
Insert(324.91,Value8979)
Insert(409.54,Value8980)
Insert(702.78,Value8981)
Insert(608.66,Value8982)
Insert(-755.3,Value8983)
Insert(-394.89,Value8984)
Insert(1193.98,Value8985)
Insert(510.84,Value8986)
Insert(45.29,Value8987)
Insert(-1389.58,Value8988)
Insert(204.71,Value8989)
Insert(-232.56,Value8990)
Insert(349.93,Value8991)
Insert(-1363.89,Value8992)
Insert(-743.87,Value8993)
Insert(-140.97,Value8994)
Insert(-836.11,Value8995)
Insert(-474.36,Value8996)
Insert(1211.69,Value8997)
Insert(661.89,Value8998)
Insert(-383.8,Value8999)
Insert(1346.76,Value9000)
Insert(-235.5,Value9001)
Insert(1453.19,Value9002)
Insert(-1385.87,Value9003)
Insert(346.09,Value9004)
Insert(-583.35,Value9005)
Insert(335.33,Value9006)
Insert(1156.87,Value9007)
Insert(-125.09,Value9008)
Insert(1483.45,Value9009)
Insert(931.86,Value9010)
Insert(853.7,Value9011)
Insert(-148.35,Value9012)
Insert(708.55,Value9013)
Insert(813.22,Value9014)
Insert(379.73,Value9015)
Insert(869.81,Value9016)
Insert(382.06,Value9017)
Insert(547.49,Value9018)
Insert(1273.59,Value9019)
Insert(285.99,Value9020)
Insert(-1021.0,Value9021)
Insert(-402.77,Value9022)
Insert(-677.07,Value9023)
Insert(1417.6,Value9024)
Insert(644.27,Value9025)
Insert(-924.24,Value9026)
Insert(-746.05,Value9027)
Insert(909.36,Value9028)
Insert(1073.84,Value9029)
Insert(904.23,Value9030)
Insert(-337.77,Value9031)
Insert(1438.34,Value9032)
Insert(1203.59,Value9033)
Insert(-713.11,Value9034)
Insert(-1115.08,Value9035)
Insert(-1063.94,Value9036)
Insert(1110.45,Value9037)
Insert(1152.78,Value9038)
Insert(1369.91,Value9039)
Insert(1163.02,Value9040)
Insert(894.83,Value9041)
Insert(846.33,Value9042)
Insert(-819.85,Value9043)
Insert(-242.06,Value9044)
Insert(1071.73,Value9045)
Insert(469.28,Value9046)
Insert(1027.05,Value9047)
Insert(744.91,Value9048)
Insert(534.62,Value9049)
Insert(-1496.88,Value9050)
Insert(595.81,Value9051)
Insert(50.4,Value9052)
Insert(-795.14,Value9053)
Insert(1212.76,Value9054)
Insert(-522.5,Value9055)
Insert(1376.34,Value9056)
Insert(-1184.79,Value9057)
Insert(265.35,Value9058)
Insert(-233.93,Value9059)
Insert(-731.99,Value9060)
Insert(-437.79,Value9061)
Insert(-1348.61,Value9062)
Insert(-0.23,Value9063)
Insert(1231.08,Value9064)
Insert(-531.38,Value9065)
Insert(1131.5,Value9066)
Insert(538.34,Value9067)
Insert(-241.75,Value9068)
Insert(968.97,Value9069)
Insert(994.47,Value9070)
Insert(1241.66,Value9071)
Insert(112.92,Value9072)
Insert(205.13,Value9073)
Insert(-955.26,Value9074)
Insert(1363.4,Value9075)
Insert(665.14,Value9076)
Insert(1018.3,Value9077)
Insert(212.87,Value9078)
Insert(150.12,Value9079)
Insert(-168.57,Value9080)
Insert(1454.0,Value9081)
Insert(176.62,Value9082)
Insert(1348.87,Value9083)
Insert(-970.29,Value9084)
Insert(-723.16,Value9085)
Insert(-245.34,Value9086)
Insert(-1044.4,Value9087)
Insert(574.63,Value9088)
Insert(-1126.57,Value9089)
Insert(827.66,Value9090)
Insert(830.12,Value9091)
Insert(-683.95,Value9092)
Insert(79.24,Value9093)
Insert(-882.96,Value9094)
Insert(844.23,Value9095)
Insert(527.84,Value9096)
Insert(810.92,Value9097)
Insert(145.33,Value9098)
Insert(-280.91,Value9099)
Insert(-1490.15,Value9100)
Insert(1125.1,Value9101)
Insert(-1420.27,Value9102)
Insert(871.86,Value9103)
Insert(804.73,Value9104)
Insert(744.54,Value9105)
Insert(-61.2,Value9106)
Insert(-149.38,Value9107)
Insert(1166.37,Value9108)
Insert(-741.73,Value9109)
Insert(1430.02,Value9110)
Insert(-203.03,Value9111)
Insert(-362.0,Value9112)
Insert(-2.58,Value9113)
Insert(1037.67,Value9114)
Insert(-1406.88,Value9115)
Insert(610.05,Value9116)
Insert(847.64,Value9117)
Insert(-969.3,Value9118)
Insert(354.82,Value9119)
Insert(1470.75,Value9120)
Insert(32.26,Value9121)
Insert(720.35,Value9122)
Insert(791.1,Value9123)
Insert(1086.79,Value9124)
Insert(771.35,Value9125)
Insert(342.13,Value9126)
Insert(-928.78,Value9127)
Insert(82.46,Value9128)
Insert(-530.4,Value9129)
Insert(-213.26,Value9130)
Insert(-162.04,Value9131)
Insert(-933.34,Value9132)
Insert(1464.2,Value9133)
Insert(520.0,Value9134)
Insert(-730.7,Value9135)
Insert(-499.27,Value9136)
Insert(675.4,Value9137)
Insert(-24.84,Value9138)
Insert(1078.78,Value9139)
Insert(-559.57,Value9140)
Insert(1279.74,Value9141)
Insert(-348.54,Value9142)
Insert(-522.5,Value9143)
Insert(1454.65,Value9144)
Insert(-568.48,Value9145)
Insert(-715.2,Value9146)
Insert(-1412.11,Value9147)
Insert(-875.08,Value9148)
Insert(1497.67,Value9149)
Insert(-874.95,Value9150)
Insert(1197.21,Value9151)
Insert(-1341.02,Value9152)
Insert(641.01,Value9153)
Insert(-824.61,Value9154)
Insert(174.48,Value9155)
Insert(1207.46,Value9156)
Insert(777.45,Value9157)
Insert(1078.49,Value9158)
Insert(817.2,Value9159)
Insert(581.12,Value9160)
Insert(-1017.36,Value9161)
Insert(916.59,Value9162)
Insert(-1363.74,Value9163)
Insert(-504.86,Value9164)
Insert(683.22,Value9165)
Insert(-1246.68,Value9166)
Insert(386.87,Value9167)
Insert(-1367.59,Value9168)
Insert(-818.8,Value9169)
Insert(142.88,Value9170)
Insert(-338.06,Value9171)
Insert(48.11,Value9172)
Insert(-418.95,Value9173)
Insert(-400.49,Value9174)
Insert(-409.78,Value9175)
Insert(621.68,Value9176)
Insert(438.28,Value9177)
Insert(736.62,Value9178)
Insert(1192.96,Value9179)
Insert(1019.21,Value9180)
Insert(-456.79,Value9181)
Insert(98.52,Value9182)
Insert(1297.76,Value9183)
Insert(762.8,Value9184)
Insert(214.85,Value9185)
Insert(541.19,Value9186)
Insert(170.24,Value9187)
Insert(820.53,Value9188)
Insert(-936.06,Value9189)
Insert(-244.05,Value9190)
Insert(292.5,Value9191)
Insert(1145.82,Value9192)
Insert(439.62,Value9193)
Insert(-1087.86,Value9194)
